gisjoin,year,state,statea,county,countya,tracta,name,c_tot_housing_unt,c_occup_unt,c_vacant_unt,c_population,c_male_pop,c_female_pop,c_black_pop,c_ai_pop,c_asian_pop,c_pacific_islander_pop,c_multiracial_pop,c_hispanic_pop,c_white_pop,c_perc_male,c_perc_female,c_perc_black,c_perc_asian,c_perc_pacific_islander,c_perc_ai,c_perc_multiracial,c_perc_hispanic,c_perc_white,c_median_age_tot,c_mean_household_size_tot,c_total_households,c_hh_type_family,c_hh_type_family_husband_wife,c_hh_type_family_other_family,c_hh_type_family_single_male,c_hh_type_family_single_female,c_hh_type_nonfamily,c_living_alone,c_roommates,c_hh_with_children,c_hh_family_with_children,c_generations_3plus,c_generations_under3,c_mean_family_size_tot,c_total_occupied_housing_units,c_owner_occupied_units,c_renter_occupied_units,c_perc_fam_hh,c_perc_nonfam_hh,c_perc_married_hh,c_perc_single_householder_fam_hh,c_perc_living_alone,c_perc_roommates,c_perc_child_hh,c_perc_child_fam_hh,c_perc_owner_occ,c_perc_renter_occ,s_tot_mtw,s_mtw_perc_carpooled,s_mtw_perc_drove_alone,s_mtw_perc_public_transport,s_mtw_perc_bike,s_mtw_perc_walk,s_tot_ttw,s_weighted_avg_ttw,s_tot_edu,s_edu_perc_nohs,s_edu_perc_hs,s_edu_perc_some_college,s_edu_perc_college,s_edu_perc_gradschool,s_median_household_income,s_tot_public_assistance_households,s_perc_public_assistance_income,s_median_family_income,s_percapita_income,s_tot_occ,s_occ_perc_aggriculture,s_occ_perc_construction_manufacturing,s_occ_perc_trade,s_occ_perc_transport_warehousing_utils,s_occ_perc_info,s_occ_perc_finance,s_occ_perc_professional,s_occ_perc_edu_health,s_occ_perc_arts_rec_accomodations_food,s_occ_perc_public_admin,s_tot_employment_status,s_tot_foreign_lang,s_employment_status_perc_unemployed,s_foreign_lang_perc_spoken,s_med_num_rooms,s_med_yr_bult,s_med_rent,s_med_hous_val,s_tot_occupied_units,s_tot_owner_occupied,s_tot_renter_occupied,s_perc_util_gas,s_perc_gas,s_perc_elect,s_perc_oil_ker,s_perc_coal_coke,s_perc_wood,s_perc_solar,s_perc_other,s_perc_no_fuel,s_perc_comp_plump,s_perc_incom_plump,s_perc_owner_no_vehi,s_perc_owner_vehi,s_perc_renter_no_vehi,s_perc_renter_vehi
G3600470026000,2010,New York,36,Kings County,047,026000,Census Tract 260,1347,1207,140,3649,1744,1905,5,10,1752,7,69,370,1471,47.7939161414086,52.20608385859139,0.13702384214853383,48.01315428884626,0.1918333790079474,0.27404768429706766,1.890929021649767,10.139764318991505,40.31241436009866,38.3,3.02,1207,886,647,239,90,149,321,254,67,429,424,107,1100,3.56,1207,407,800,73.40513670256836,26.594863297431647,53.603976801988395,19.80115990057995,21.04391052195526,5.550952775476388,35.54266777133389,35.12841756420878,33.71996685998343,66.28003314001657,1435,8.641114982578397,19.51219512195122,54.56445993031359,3.1358885017421603,8.362369337979095,1398,53.57010014306152,2279,28.960070206230803,39.00833698990785,7.85432207108381,19.569986836331722,4.60728389644581,41759,1096,2.3722627737226274,47404,18720,1472,0,20.3125,16.168478260869566,3.192934782608696,0,7.8125,8.89945652173913,15.421195652173914,23.641304347826086,0.6114130434782609,2279,2279,37.2093023255814,68.31943835015358,4.4,1939,1118,611500,1096,426,670,83.029197080292,2.00729927007299,0,14.963503649635,0,0,0,0,0,98.3249581239531,1.6750418760469,45.7746478873239,54.2253521126761,68.2089552238806,31.7910447761194
G3600470026100,2010,New York,36,Kings County,047,026100,Census Tract 261,2255,1950,305,4917,2322,2595,3258,45,78,10,187,1324,354,47.22391702257474,52.776082977425254,66.25991458206222,1.586333129957291,0.2033760423022168,0.9151921903599756,3.803131991051454,26.926988000813505,7.199511897498474,30.9,2.52,1950,1121,407,714,160,554,829,606,223,677,673,95,1855,3.21,1950,309,1641,57.48717948717948,42.51282051282052,20.871794871794872,36.61538461538461,31.076923076923073,11.435897435897434,34.717948717948715,34.51282051282051,15.846153846153847,84.15384615384616,1439,2.1542738012508686,24.25295343988881,54.76025017373176,3.0576789437109104,4.308547602501737,1274,46.37205651491366,2555,26.53620352250489,32.87671232876712,17.61252446183953,18.395303326810176,4.579256360078278,24253,1729,3.1231925968768075,31289,16143,1549,0,2.775984506132989,12.395093608779858,12.524209167204647,0.8392511297611362,6.391220142027114,5.229180116204002,32.278889606197545,9.74822466107166,11.233053582956746,2555,2555,39.138943248532286,31.1545988258317,4.1,1939,911,587200,1729,428,1301,74.9566223250434,2.71833429728167,8.79120879120879,12.4349334875651,0,0,0,0,1.0989010989011,91.4395026303204,8.56049736967958,49.0654205607477,50.9345794392523,72.4058416602613,27.5941583397387
G3600470026200,2010,New York,36,Kings County,047,026200,Census Tract 262,926,793,133,2374,1169,1205,21,6,1088,0,35,292,948,49.24178601516428,50.75821398483572,0.8845829823083403,45.82982308340354,0,0.2527379949452401,1.4743049705139006,12.299915754001685,39.93260320134794,40.6,2.99,793,574,458,116,42,74,219,172,47,266,265,68,725,3.54,793,390,403,72.38335435056746,27.616645649432535,57.75535939470365,14.627994955863807,21.689785624211854,5.926860025220681,33.54350567465322,33.417402269861284,49.18032786885246,50.81967213114754,1134,3.527336860670194,28.835978835978835,59.78835978835979,1.8518518518518516,3.7918871252204585,1109,49.60865644724977,1703,35.64298297122724,31.06283029947152,9.982384028185555,13.623018203170876,9.688784497944804,41633,830,2.7710843373493974,52443,25664,1210,0,19.91735537190083,12.8099173553719,4.628099173553719,2.727272727272727,13.305785123966944,14.710743801652892,18.181818181818183,6.694214876033058,1.1570247933884297,1703,1703,35.173223722842046,65.70757486788021,4.4,1939,893,594600,830,431,399,87.9518072289157,2.89156626506024,3.97590361445783,3.25301204819277,0,0,0,0,1.92771084337349,99.154334038055,0.845665961945032,25.5220417633411,74.4779582366589,58.8972431077694,41.1027568922306
G3600470026300,2010,New York,36,Kings County,047,026300,Census Tract 263,892,777,115,1868,834,1034,1469,9,26,0,75,358,60,44.646680942184155,55.35331905781584,78.64025695931478,1.3918629550321198,0,0.4817987152034261,4.014989293361884,19.16488222698073,3.2119914346895073,32.8,2.4,777,422,131,291,48,243,355,297,58,237,235,53,724,3.26,777,112,665,54.31145431145431,45.68854568854569,16.85971685971686,37.45173745173745,38.22393822393823,7.4646074646074645,30.501930501930502,30.244530244530242,14.414414414414415,85.58558558558559,774,0,22.22222222222222,62.532299741602074,1.1627906976744187,2.1963824289405682,682,41.06891495601173,1194,20.435510887772192,34.7571189279732,25.711892797319933,15.326633165829145,3.7688442211055273,33235,726,8.81542699724518,35127,17428,783,0,4.980842911877394,22.47765006385696,6.002554278416347,0.38314176245210724,13.154533844189018,4.21455938697318,34.61047254150703,2.2988505747126435,7.790549169859514,1194,1194,36.01340033500838,32.747068676716914,4,1939,1023,605200,726,161,565,82.5068870523416,1.2396694214876,4.26997245179063,11.9834710743802,0,0,0,0,0,100,0,52.1739130434783,47.8260869565217,70.0884955752212,29.9115044247788
G3600470026400,2010,New York,36,Kings County,047,026400,Census Tract 264,1764,1596,168,4592,2358,2234,57,33,1585,5,114,960,1975,51.35017421602788,48.649825783972126,1.2412891986062717,34.51655052264808,0.10888501742160278,0.7186411149825784,2.4825783972125435,20.905923344947734,43.0095818815331,35.8,2.88,1596,1117,769,348,142,206,479,371,108,535,527,98,1498,3.37,1596,390,1206,69.9874686716792,30.0125313283208,48.18295739348371,21.804511278195488,23.24561403508772,6.7669172932330826,33.521303258145366,33.02005012531328,24.43609022556391,75.56390977443608,1796,6.904231625835189,12.47216035634744,67.20489977728286,1.9487750556792873,9.85523385300668,1767,49.25806451612903,2844,26.019690576652604,37.20112517580872,13.255977496483826,19.33895921237693,4.184247538677918,43184,1497,7.214428857715431,47888,22143,1825,0,17.424657534246577,14.575342465753424,4.493150684931506,5.424657534246576,7.397260273972603,7.780821917808218,19.506849315068493,14.246575342465754,3.3424657534246576,2844,2844,40.71729957805908,65.82278481012658,4,1939,1010,633700,1497,461,1036,78.0895123580494,2.00400801603206,3.13961255845023,16.7668670674683,0,0,0,0,0,99.4588093806374,0.541190619362598,24.295010845987,75.704989154013,62.6447876447876,37.3552123552124
G3600470026500,2010,New York,36,Kings County,047,026500,Census Tract 265,1677,1476,201,3838,1735,2103,3144,27,72,3,116,560,133,45.205836373111,54.794163626889,81.9176654507556,1.8759770713913497,0.0781657113079729,0.7034914017717562,3.0224075039082856,14.590932777488275,3.4653465346534658,32.6,2.51,1476,863,288,575,103,472,613,494,119,515,510,99,1377,3.26,1476,254,1222,58.46883468834688,41.53116531165312,19.51219512195122,38.956639566395665,33.46883468834688,8.062330623306233,34.89159891598916,34.552845528455286,17.208672086720867,82.79132791327913,1706,0.6447831184056272,20.457209847596715,62.95427901524033,3.048065650644783,7.971864009378664,1663,42.06674684305472,2429,23.137093454096338,27.706875257307534,22.066694112803624,23.01358583779333,4.0757513379991765,43250,1557,12.716763005780345,31786,21678,1715,0,8.979591836734693,22.857142857142858,4.314868804664723,5.014577259475218,6.938775510204081,8.571428571428571,25.30612244897959,9.329446064139942,1.2244897959183674,2429,2429,38.65788390284067,18.03211198023878,4,1939,1004,633600,1557,278,1279,69.8779704560051,2.3121387283237,4.11046885035324,23.121387283237,0,0,0,0.578034682080925,0,99.7673065735893,0.232693426410704,14.0287769784173,85.9712230215827,73.9640344018765,26.0359655981235
G3600470026600,2010,New York,36,Kings County,047,026600,Census Tract 266,1371,1255,116,3733,1757,1976,12,9,1463,5,53,437,1781,47.06670238414144,52.93329761585856,0.32145727297080096,39.19099919635682,0.13394053040450038,0.24109295472810074,1.4197696222877043,11.706402357353335,47.709616930083044,39.1,2.97,1255,947,693,254,74,180,308,252,56,435,434,129,1126,3.46,1255,435,820,75.4581673306773,24.54183266932271,55.2191235059761,20.239043824701195,20.0796812749004,4.462151394422311,34.66135458167331,34.581673306772906,34.66135458167331,65.33864541832669,1667,12.837432513497301,23.875224955008996,47.87042591481704,1.7996400719856027,9.778044391121776,1603,49.66437928883344,2520,27.26190476190476,33.17460317460317,10.03968253968254,19.682539682539684,9.841269841269842,52688,1105,5.88235294117647,56250,23825,1708,0,12.295081967213115,16.39344262295082,3.278688524590164,0.468384074941452,13.466042154566745,19.847775175644028,20.60889929742389,10.772833723653395,0.4098360655737705,2520,2520,31.46825396825397,83.4920634920635,4.3,1939,1096,677100,1105,541,564,84.8868778280543,0,2.0814479638009,9.23076923076923,0,3.80090497737557,0,0,0,100,0,8.8724584103512,91.1275415896488,46.8085106382979,53.1914893617021
G3600470026700,2010,New York,36,Kings County,047,026700,Census Tract 267,2038,1747,291,3920,1806,2114,3265,11,54,1,123,347,293,46.07142857142857,53.92857142857142,83.29081632653062,1.3775510204081634,0.025510204081632654,0.28061224489795916,3.1377551020408165,8.85204081632653,7.474489795918367,38.2,2.17,1747,811,308,503,122,381,936,770,166,436,427,86,1661,3.11,1747,476,1271,46.42243846594161,53.57756153405838,17.630223239839726,28.79221522610189,44.07555809959931,9.502003434459072,24.9570692615913,24.44190040068689,27.24670864338867,72.75329135661134,2045,0.6356968215158924,23.080684596577015,68.7041564792176,1.2713936430317847,2.2982885085574574,1963,45.64900662251656,3367,23.344223344223344,21.116721116721116,17.344817344817347,23.73032373032373,14.463914463914465,58250,1681,2.676977989292088,65263,30027,2052,0,8.91812865497076,9.7953216374269,5.16569200779727,5.750487329434698,8.430799220272904,15.350877192982457,28.947368421052634,3.752436647173489,9.35672514619883,3367,3367,39.32283932283932,12.652212652212652,4.1,1939,1140,723200,1681,739,942,78.4057108863772,1.60618679357525,2.67697798929209,17.3111243307555,0,0,0,0,0,98.030739673391,1.96926032660903,38.4303112313938,61.5696887686062,63.2696390658174,36.7303609341826
G3600470026800,2010,New York,36,Kings County,047,026800,Census Tract 268,1582,1472,110,4188,2084,2104,44,1,1237,0,95,604,2265,49.76122254059217,50.238777459407835,1.0506208213944603,29.536771728748807,0,0.02387774594078319,2.268385864374403,14.422158548233046,54.08309455587392,37.7,2.84,1472,1039,736,303,95,208,433,332,101,501,501,99,1373,3.41,1472,390,1082,70.58423913043478,29.415760869565215,50,20.584239130434785,22.554347826086957,6.861413043478261,34.03532608695652,34.03532608695652,26.4945652173913,73.50543478260869,1674,12.724014336917563,21.14695340501792,50.2389486260454,0,15.890083632019117,1674,42.86021505376344,2748,27.76564774381368,33.9155749636099,11.280931586608443,21.90684133915575,5.131004366812228,47315,1380,7.028985507246377,50500,22014,1727,1.795020266357846,7.932831499710481,21.134916039374637,5.906195715112913,6.658946149392008,11.17544875506659,7.527504342790967,18.355529820497974,12.680949623624782,3.821656050955414,2748,2748,37.372634643377,64.44687045123726,4.2,1939,1086,758900,1380,479,901,68.8405797101449,5.36231884057971,3.91304347826087,21.1594202898551,0,0,0,0.72463768115942,0,98.6385296119809,1.36147038801906,14.19624217119,85.80375782881,69.3673695893452,30.6326304106548
G3600470026900,2010,New York,36,Kings County,047,026900,Census Tract 269,1344,1160,184,2770,1234,1536,2280,9,77,0,74,229,218,44.54873646209386,55.45126353790614,82.31046931407943,2.779783393501805,0,0.3249097472924188,2.6714801444043323,8.267148014440433,7.8700361010830315,35.6,2.34,1160,571,210,361,77,284,589,459,130,315,307,70,1090,3.16,1160,227,933,49.224137931034484,50.775862068965516,18.103448275862068,31.120689655172413,39.56896551724138,11.206896551724139,27.155172413793103,26.46551724137931,19.56896551724138,80.43103448275862,1071,0,13.258636788048554,80.11204481792717,0.6535947712418301,5.975723622782446,1071,48.15966386554622,1700,17.705882352941178,35.11764705882353,9.647058823529411,25.76470588235294,11.76470588235294,25982,1058,7.561436672967864,39193,23921,1071,0,2.801120448179272,13.352007469654529,5.788982259570495,12.605042016806722,6.909430438842204,13.912231559290383,32.11951447245565,7.8431372549019605,3.454715219421102,1700,1700,36.35294117647059,13.941176470588236,4.2,1939,1013,658700,1058,322,736,64.9338374291115,0,6.52173913043478,27.6937618147448,0,0,0,0.850661625708885,0,93.8351254480287,6.16487455197133,35.7142857142857,64.2857142857143,80.2989130434783,19.7010869565217
G3600470027000,2010,New York,36,Kings County,047,027000,Census Tract 270,996,908,88,2449,1156,1293,18,4,639,0,41,131,1621,47.2029399755002,52.7970600244998,0.7349938750510413,26.092282564311965,0,0.16333197223356472,1.6741527153940383,5.349122090649244,66.19028174765211,41.2,2.7,908,610,449,161,44,117,298,251,47,256,254,49,859,3.36,908,286,622,67.18061674008811,32.819383259911895,49.44933920704846,17.731277533039645,27.6431718061674,5.176211453744493,28.193832599118945,27.973568281938327,31.497797356828194,68.5022026431718,798,9.147869674185463,15.288220551378446,56.51629072681704,0,3.8847117794486214,677,46.280649926144754,1284,26.246105919003114,22.19626168224299,14.953271028037381,29.361370716510905,7.242990654205607,32917,755,2.6490066225165565,44286,23690,840,0,5.714285714285714,16.785714285714285,9.761904761904763,1.7857142857142856,18.21428571428571,5.238095238095238,24.047619047619047,7.023809523809524,0,1284,1284,39.6417445482866,70.7943925233645,4.3,1939,972,551400,755,154,601,55.8940397350993,3.17880794701987,3.84105960264901,29.5364238410596,0,0,0,7.54966887417219,0,100,0,20.7792207792208,79.2207792207792,74.2096505823627,25.7903494176373
G3600470027100,2010,New York,36,Kings County,047,027100,Census Tract 271,1011,930,81,2471,1089,1382,2110,5,136,0,49,214,40,44.07122622420073,55.928773775799264,85.39053014973696,5.503844597329017,0,0.20234722784297854,1.9830028328611897,8.6604613516794835,1.6187778227438283,34.8,2.66,930,570,208,362,61,301,360,308,52,336,333,89,841,3.34,930,187,743,61.29032258064516,38.70967741935484,22.365591397849464,38.924731182795696,33.11827956989247,5.591397849462366,36.12903225806451,35.80645161290323,20.107526881720432,79.89247311827957,1189,7.064760302775442,17.830109335576115,53.153910849453325,0,13.45668629100084,1088,40.31158088235294,1854,25.728155339805824,29.773462783171524,25.836030204962245,15.156418554476808,3.505933117583603,42819,946,0,43686,20903,1230,0,9.105691056910569,14.065040650406505,11.463414634146343,3.7398373983739837,8.3739837398374,5.365853658536586,32.4390243902439,2.2764227642276422,11.138211382113822,1854,1854,31.014023732470335,25.29665587918015,4,1954,1011,450000,946,159,787,50.3171247357294,1.58562367864693,12.4735729386892,35.6236786469345,0,0,0,0,0,99.232245681382,0.767754318618042,13.8364779874214,86.1635220125786,77.12833545108,22.8716645489199
G3600470027200,2010,New York,36,Kings County,047,027200,Census Tract 272,1260,1161,99,3480,1767,1713,14,18,1092,29,55,638,1699,50.775862068965516,49.224137931034484,0.40229885057471265,31.379310344827587,0.8333333333333334,0.5172413793103449,1.5804597701149428,18.333333333333332,48.821839080459775,36.1,3,1161,830,584,246,89,157,331,275,56,386,383,75,1086,3.57,1161,282,879,71.49009474590869,28.5099052540913,50.301464254952634,21.188630490956072,23.68647717484927,4.823428079242033,33.24720068906115,32.98880275624462,24.289405684754524,75.71059431524549,1297,14.572089437162683,18.272937548188125,55.666923670007705,0,8.326908249807248,1256,47.47531847133758,2121,29.89156058462989,33.56907119283357,8.816595945308817,18.95332390381895,8.76944837340877,36094,1121,4.906333630686887,46635,19406,1330,0,20.526315789473685,15.11278195488722,9.473684210526317,3.5338345864661656,6.315789473684211,10.225563909774436,16.466165413533833,6.541353383458646,3.3834586466165413,2121,2121,39.226779820839226,74.1159830268741,4,1939,1028,697900,1121,454,667,73.0597680642284,0.8028545941124,2.4085637823372,23.1935771632471,0,0,0,0,0.535236396074933,100,0,29.295154185022,70.704845814978,82.7586206896552,17.2413793103448
G3600470027300,2010,New York,36,Kings County,047,027300,Census Tract 273,1368,1208,160,2813,1237,1576,2468,6,54,0,72,167,127,43.97440455030217,56.02559544969783,87.73551368645575,1.9196587273373624,0,0.21329541414859582,2.5595449697831496,5.9367223604692505,4.514752932811945,35.7,2.31,1208,647,232,415,64,351,561,462,99,359,355,85,1123,3.1,1208,254,954,53.55960264900662,46.44039735099338,19.205298013245034,34.354304635761594,38.24503311258278,8.195364238410596,29.718543046357617,29.387417218543042,21.026490066225165,78.97350993377484,1303,1.4581734458940905,18.112049117421336,71.8342287029931,0,3.5303146584804295,1255,45.29402390438247,2074,18.081002892960463,33.60655737704918,19.720347155255542,17.647058823529413,10.9450337512054,40187,1349,9.266123054114159,56667,20202,1314,0,5.098934550989346,16.210045662100455,7.534246575342466,2.28310502283105,8.295281582952816,14.30745814307458,29.68036529680365,2.054794520547945,7.229832572298325,2074,2074,41.12825458052073,7.714561234329798,4.2,1939,842,649100,1349,386,963,69.0882134914752,0.667160859896219,4.4477390659748,24.2401779095626,0,0,0,1.55670867309118,0,97.1547536433033,2.84524635669674,22.020725388601,77.979274611399,81.5160955347871,18.4839044652129
G3600470027400,2010,New York,36,Kings County,047,027400,Census Tract 274,1137,1041,96,3028,1484,1544,11,6,1207,0,66,251,1504,49.00924702774108,50.99075297225891,0.3632760898282695,39.86129458388375,0,0.19815059445178335,2.179656538969617,8.289299867899604,49.66974900924703,38.4,2.9,1041,758,558,200,60,140,283,233,50,343,343,76,965,3.46,1041,383,658,72.8146013448607,27.185398655139288,53.602305475504316,19.21229586935639,22.382324687800192,4.803073967339097,32.9490874159462,32.9490874159462,36.79154658981748,63.20845341018252,1145,2.7947598253275108,21.397379912663755,62.969432314410476,1.8340611353711789,7.423580786026202,1104,55.06702898550725,1934,31.69596690796277,46.07032057911065,6.049638055842813,12.357807652533609,3.8262668045501553,41375,869,1.2658227848101267,49583,18421,1172,0,16.97952218430034,22.013651877133107,9.215017064846416,2.5597269624573378,6.655290102389079,4.436860068259386,13.651877133105803,23.634812286689417,0,1934,1934,42.65770423991727,69.02792140641158,4.9,1939,957,641600,869,412,457,82.9689298043728,1.95627157652474,2.64672036823936,12.4280782508631,0,0,0,0,0,99.3808049535604,0.619195046439629,34.4660194174757,65.5339805825243,66.3019693654267,33.6980306345733
G3600470027500,2010,New York,36,Kings County,047,027500,Census Tract 275,1924,1660,264,4180,2039,2141,3421,47,98,0,109,399,250,48.7799043062201,51.220095693779896,81.84210526315789,2.3444976076555024,0,1.124401913875598,2.6076555023923444,9.545454545454547,5.980861244019139,35.6,2.36,1660,843,334,509,101,408,817,649,168,453,443,75,1585,3.23,1660,434,1226,50.783132530120476,49.21686746987952,20.12048192771084,30.66265060240964,39.096385542168676,10.120481927710843,27.289156626506024,26.68674698795181,26.144578313253014,73.855421686747,1936,3.8739669421487606,17.09710743801653,69.16322314049587,1.0330578512396695,1.962809917355372,1814,47.163726571113564,2827,19.915104350902016,25.044216483905203,16.837637071100104,25.50406791651928,12.6989741775734,52958,1538,3.5760728218465543,72857,25568,1936,0.7747933884297521,5.630165289256198,11.570247933884298,14.87603305785124,5.475206611570248,7.902892561983471,14.152892561983471,21.280991735537192,5.785123966942149,8.367768595041323,2827,2827,30.84541917226742,17.651220374955784,4.2,1939,1153,579700,1538,601,937,72.4317295188557,0.260078023407022,0.780234070221066,25.6176853055917,0,0,0,0.910273081924577,0,99.0109318063509,0.989068193649141,25.4575707154742,74.5424292845258,72.4653148345784,27.5346851654216
